soc_code,occ_title,emp_2024,emp_2034,pct_chg_2024_2034,openings_2024_2034,median_wage_2024,education_2024,emp_2021,emp_2031,pct_chg_2021_2031,openings_2021_2031,bls_merge,revision_pp,aioe_felten,gpts_dv_rating_alpha,gpts_dv_rating_beta,gpts_dv_rating_gamma,gpts_human_rating_alpha,gpts_human_rating_beta,gpts_human_rating_gamma,aei_observed_exposure,n_onet_tasks,mean_task_importance,aei_claude_usage_share,gpts_task_alpha_mean,gpts_task_beta_mean,gpts_task_gamma_mean,kmeans_cluster,kmeans_silhouette,gmm_cluster,gmm_max_prob,gmm_prob_0,gmm_prob_1,gmm_prob_2,gmm_prob_3,gmm_prob_4,gmm_prob_5,gmm_prob_6,ward_cluster,dbscan_cluster,dbscan_noise,pca1,pca2,feat_ai_exposure,feat_llm_exposure,feat_log_claude_usage,feat_aioe_felten,feat_growth_pre,feat_log_employment,feat_log_wage,feat_n_onet_tasks,feat_mean_task_importance
11-9081,Lodging managers,52.0,53.8,3.4,5.4,68130.0,High school diploma or equivalent,51.2,60.4,18.0,7.1,both_vintages,-14.6,0.4021726,0.0434782608695652,0.4565217391304347,0.8695652173913043,0.2608695652173913,0.3804347826086956,0.5,0.1215,24.0,4.142083333333333,0.0067787140163263,0.0416666666666666,0.4583333333333333,0.875,0,-0.07681576305114597,0,0.8651839284861573,0.8651839284861573,0.0002094955312377219,0.0,3.8607091477434384e-08,0.13458887730202293,1.766007349078148e-05,0.0,2,0,False,0.5621231065196559,0.19924718803302827,0.1215,0.3804347826086956,0.006755841838923125,0.4021726,18.0,4.100989104940769,11.129172923767713,24.0,4.142083333333333
11-9111,Medical and health services managers,616.2,759.1,23.2,62.1,117960.0,Bachelor's degree,480.7,616.9,28.3,56.6,both_vintages,-5.100000000000001,1.260259,0.0,0.4285714285714285,0.8571428571428571,0.1142857142857142,0.3714285714285714,0.6285714285714286,0.0659,18.0,3.9766666666666666,0.031942122107235,0.0,0.4166666666666667,0.8333333333333334,0,0.09955763589359067,0,0.9962121917319031,0.9962121917319031,2.7745819921450934e-11,0.0,0.0008454471639881531,0.00294236104960806,2.6755850812977523e-11,0.0,2,-1,True,1.6215884624918921,0.8583933137046621,0.0659,0.3714285714285714,0.03144258225722443,1.260259,28.3,6.424706936215593,11.678100862929213,18.0,3.9766666666666666
11-9121,Natural sciences managers,104.3,108.2,3.7,8.5,161180.0,Bachelor's degree,78.8,83.4,5.9,6.9,both_vintages,-2.2,1.327906,0.111552064673189,0.5306967984934087,0.9498415323136284,0.244449037710716,0.4865325432915346,0.7286160488723531,0.0613,70.0,3.775714285714286,0.0929505482541724,0.1142857142857142,0.5285714285714286,0.9428571428571428,0,0.19851380226121512,0,0.9452711261051037,0.9452711261051037,2.664166139328814e-09,0.0,0.05472887123072942,7.337923788266813e-24,5.050473901247988e-55,0.0,2,-1,True,2.568507259762013,0.36454122490808427,0.0613,0.4865325432915346,0.08888096412161106,1.327906,5.9,4.423648309364701,11.990277031878502,70.0,3.775714285714286
11-9131,Postmasters and mail superintendents,13.1,12.7,-3.5,0.9,92730.0,High school diploma or equivalent,12.3,11.7,-4.8,0.9,both_vintages,1.2999999999999998,0.8233757,0.1428571428571428,0.5238095238095237,0.9047619047619048,0.238095238095238,0.4523809523809523,0.6666666666666666,0.0,13.0,4.1269230769230765,0.0155088760070498,0.1538461538461538,0.5,0.8461538461538461,0,-0.05571132362380958,2,0.9999636600278625,2.7987444756770693e-05,5.0789241801875355e-06,0.9999636600278625,4.356562192505823e-13,1.8978593047835659e-06,1.3757434601710756e-06,0.0,1,0,False,0.20581090150725953,-1.970212445966932,0.0,0.4523809523809523,0.015389842528956707,0.8233757,-4.8,2.4595888418037104,11.437447323794272,13.0,4.1269230769230765
11-9141,"Property, real estate, and community association managers",466.1,483.1,3.6,39.0,66700.0,High school diploma or equivalent,392.9,404.0,2.8,33.3,both_vintages,0.8000000000000003,1.215396,0.0,0.4431818181818182,0.8863636363636364,0.2045454545454545,0.4318181818181818,0.6590909090909091,0.1653,27.0,3.9722222222222223,0.0344071090222624,0.0,0.4259259259259259,0.8518518518518519,0,0.16822418030739322,1,0.7617502076840589,0.0018478731463901453,0.7617502076840589,0.0,8.039571579152358e-05,0.23632152345376037,1.6495370550745216e-22,0.0,2,0,False,1.3918127270608434,0.3567072312619995,0.1653,0.4318181818181818,0.03382842105655646,1.215396,2.8,6.0014148779611505,11.107960231903714,27.0,3.9722222222222223
11-9151,Social and community service managers,219.8,233.9,6.4,18.6,78240.0,Bachelor's degree,173.7,194.1,11.7,18.0,both_vintages,-5.299999999999999,1.156153,0.0714285714285714,0.3928571428571428,0.7142857142857142,0.25,0.4464285714285714,0.6428571428571428,0.1808,16.0,3.915625,0.0199253108964746,0.0625,0.40625,0.75,0,0.19094516350182275,1,0.6479517117116783,0.005234754019886758,0.6479517117116783,0.0,0.0016244487754481106,0.3451890854929866,3.8813063610781627e-20,0.0,2,0,False,1.507645565152594,0.020486172353370607,0.1808,0.4464285714285714,0.01972940000382757,1.156153,11.7,5.268373490174964,11.267536304708699,16.0,3.915625
11-9161,Emergency management directors,13.2,13.6,3.0,1.0,86130.0,Bachelor's degree,10.6,10.9,2.5,0.9,both_vintages,0.5,1.030768,0.0,0.4222222222222222,0.8444444444444444,0.4,0.6,0.8,0.0,23.0,3.855217391304348,0.0053408049825601,0.0,0.4130434782608695,0.8260869565217391,0,0.13321296301691496,2,0.9999371518360247,1.2661931721571274e-05,1.2344297640283147e-05,0.9999371518360247,2.37890929545955e-09,3.783949154737289e-05,6.415697004542061e-11,1.1649135894561848e-149,2,0,False,1.0534768781240433,-1.4414435913797996,0.0,0.6,0.005326593461813024,1.030768,2.5,2.388762789235098,11.36361306178322,23.0,3.855217391304348
11-9171,Funeral home managers,32.1,33.4,4.1,2.6,76830.0,Associate's degree,40.7,43.5,6.9,3.6,both_vintages,-2.8000000000000007,,0.1428571428571428,0.4285714285714285,0.7142857142857142,0.2857142857142857,0.5357142857142857,0.7857142857142857,0.0108,23.0,3.978695652173913,0.0552567900118727,0.1363636363636363,0.4318181818181818,0.7272727272727273,0,-0.06402474269202615,1,0.9252442523435556,0.05646842678223436,0.9252442523435556,0.0,1.9773287508252075e-06,0.018285224582518682,1.189629409558732e-07,0.0,2,0,False,0.4580239464955611,-0.3105573632289656,0.0108,0.5357142857142857,0.0537841401652165,-0.1260282,6.9,3.7727609380946383,11.24935046786168,23.0,3.978695652173913
11-9179,"Personal service managers, all other",25.1,26.7,6.5,2.1,61340.0,High school diploma or equivalent,22.9,25.1,9.5,2.1,both_vintages,-3.0,,0.1625258799171842,0.4521221532091096,0.7417184265010353,0.1149068322981366,0.3253105590062111,0.5357142857142857,0.1244,45.0,3.945333333333333,0.4652662802114953,0.1555555555555555,0.4444444444444444,0.7333333333333333,0,-0.007619296943332924,1,0.999965585076369,2.5329102587825438e-26,0.999965585076369,0.0,3.8066599394005225e-10,3.441454296436249e-05,0.0,0.0,2,0,False,1.028049617132604,0.5784428251990259,0.1244,0.3253105590062111,0.382036987188974,-0.1260282,9.5,3.2228678461377385,11.024187437668242,45.0,3.945333333333333
11-9199,"Managers, all other",1333.7,1393.5,4.5,106.7,136550.0,Bachelor's degree,1305.8,1384.3,6.0,113.1,both_vintages,-1.5,0.9646872,0.0712777805905273,0.4912673640410586,0.91125694749159,0.2181640386209276,0.4654910240471341,0.7128180094733407,0.0686,137.0,3.8275182481751826,0.0752848086964734,0.072992700729927,0.4927007299270073,0.9124087591240876,0,0.09625013173481455,3,0.999999990416871,9.58312828618561e-09,1.3840671298667722e-54,0.0,0.999999990416871,4.1827557771961714e-124,8.49328478305232e-74,0.0,2,-1,True,3.2423176090849846,3.4398298516911487,0.0686,0.4654910240471341,0.07258556481196729,0.9646872,6.0,7.23294987569369,11.82444612690185,137.0,3.8275182481751826
13-1011,"Agents and business managers of artists, performers, and athletes",21.4,23.2,8.7,2.2,96310.0,Bachelor's degree,22.6,25.7,13.8,2.8,both_vintages,-5.100000000000001,1.068559,0.1739130434782608,0.5434782608695652,0.9130434782608696,0.3043478260869565,0.3695652173913043,0.4347826086956521,0.118,14.0,3.721428571428571,0.0589542703844145,0.1428571428571428,0.5357142857142857,0.9285714285714286,0,0.1488247631654828,0,0.7584267084504652,0.7584267084504652,0.09315208283667344,0.0,7.452815725633625e-06,0.1484137558971363,5.1172643471593865e-37,0.0,2,0,False,1.3010073652836374,-0.7084877423212883,0.118,0.3695652173913043,0.05728188380249943,1.068559,13.8,3.246490991901174,11.47532743455491,14.0,3.721428571428571
13-1031,"Claims adjusters, examiners, and investigators",356.1,337.9,-5.1,21.1,76790.0,High school diploma or equivalent,314.3,295.9,-5.8,22.3,both_vintages,0.7000000000000002,1.274024,0.08,0.52,0.96,0.18,0.49,0.8,0.0818,29.0,4.271481481481481,0.0137628436089051,0.1034482758620689,0.5344827586206896,0.9655172413793104,0,0.07462323073753042,5,0.9624035211378731,0.022640142890167636,0.0024027981176026835,0.0,7.882639514198134e-07,0.012552749590404927,0.9624035211378731,0.0,2,0,False,0.9654581099358531,-0.3893505489445704,0.0818,0.49,0.013668995771821357,1.274024,-5.8,5.690021559406164,11.248829702324588,29.0,4.271481481481481
13-1032,"Insurance appraisers, auto damage",9.2,8.4,-8.2,0.5,76650.0,Postsecondary nondegree award,13.2,12.5,-5.3,0.9,both_vintages,-2.8999999999999995,0.6634955,0.0,0.5,1.0,0.1428571428571428,0.5,0.8571428571428571,0.0,7.0,4.428571428571429,0.0074976685332095,0.0,0.5,1.0,1,0.13220841178470344,2,0.9999992764956399,2.566640350480301e-07,1.7261802380105803e-07,0.9999992764956399,1.0306079687109543e-17,6.202756762545799e-08,2.3219473361748726e-07,5.081295228394241e-268,1,0,False,-0.25133082644604654,-2.1650832441003853,0.0,0.5,0.0074697007250651235,0.6634955,-5.3,2.5257286443082556,11.24700488429996,7.0,4.428571428571429
13-1041,Compliance officers,418.0,430.3,3.0,33.3,78420.0,Bachelor's degree,354.0,369.1,4.3,30.2,both_vintages,-1.2999999999999998,0.6981205,0.2342960489763113,0.5263042749310427,0.8183125008857741,0.3373490296220364,0.5265367802901109,0.7157245309581854,0.1211,146.0,4.039295774647887,0.1890850379402557,0.2191780821917808,0.5205479452054794,0.821917808219178,0,0.08059168946543155,3,1.0,1.9291604121273156e-16,2.4648780328543105e-61,0.0,1.0,2.908782732526718e-147,1.477685557022762e-215,0.0,2,-1,True,3.0006995557780987,3.3823273927669977,0.1211,0.5265367802901109,0.17318413570647517,0.6981205,4.3,5.911067610035953,11.269834275846323,146.0,4.039295774647887
13-1051,Cost estimators,221.4,212.1,-4.2,16.9,77070.0,Bachelor's degree,212.1,207.7,-2.1,18.5,both_vintages,-2.1,1.367669,0.0,0.5,1.0,0.1538461538461538,0.4807692307692308,0.8076923076923077,0.0,14.0,3.869285714285714,0.0105789021769941,0.0,0.5,1.0,0,0.10985762402638115,2,0.9997483934716707,7.572631089698046e-05,0.00011553892577275327,0.9997483934716707,6.632293486714859e-07,4.766256086173583e-05,1.2015501449198938e-05,0.0,2,0,False,0.9324935333977964,-0.5564223505807913,0.0,0.4807692307692308,0.010523337125984184,1.367669,-2.1,5.336094730882067,11.25246937877204,14.0,3.869285714285714
13-1071,Human resources specialists,944.3,1002.7,6.2,81.8,72910.0,Bachelor's degree,782.8,841.6,7.5,81.9,both_vintages,-1.2999999999999998,1.36005,0.3333333333333333,0.6444444444444445,0.9555555555555556,0.3777777777777777,0.5888888888888889,0.8,0.4034,26.0,4.067692307692308,0.0770308410946178,0.3076923076923077,0.6346153846153846,0.9615384615384616,0,0.25955213749658723,1,0.6188839079411097,6.457944208818638e-28,0.6188839079411097,0.0,0.00015875979642388598,0.3809573322624671,1.310626583316302e-170,0.0,2,-1,True,2.7443201316688204,0.5200637834257733,0.4034,0.5888888888888889,0.07420803387809709,1.36005,7.5,6.735304841983446,11.196981082800477,26.0,4.067692307692308
13-1074,Farm labor contractors,3.9,4.2,6.0,0.3,48690.0,No formal educational credential,1.2,1.5,22.3,0.2,both_vintages,-16.3,-0.4354025,0.0,0.1428571428571428,0.2857142857142857,0.0,0.0,0.0,0.0,7.0,4.227142857142857,0.0,0.0,0.1428571428571428,0.2857142857142857,1,0.3368028536131666,6,0.995900833394862,1.5223164811976652e-08,5.361296392463265e-19,0.004099151381917181,1.7167429951537482e-54,5.424463639731525e-14,1.7694940679936269e-15,0.995900833394862,1,-1,True,-1.9209001301736874,-0.8574230263062994,0.0,0.0,0.0,-0.4354025,22.3,0.4054651081081644,10.793228949176747,7.0,4.227142857142857
13-1075,Labor relations specialists,65.4,65.4,-0.1,5.1,93500.0,Bachelor's degree,65.0,63.3,-2.6,5.8,both_vintages,2.5,1.334834,0.1698113207547169,0.5471698113207547,0.9245283018867924,0.1132075471698113,0.4433962264150943,0.7735849056603773,0.0,28.0,3.6592857142857143,0.0297852585565856,0.1785714285714285,0.5535714285714286,0.9285714285714286,0,0.15919452228135042,2,0.9717989556625494,0.022873553546294962,0.004847765563789877,0.9717989556625494,1.298651704446295e-05,0.0004667241799072913,1.4530414318243792e-08,0.0,2,0,False,1.2461633573409874,-0.6620810589888222,0.0,0.4433962264150943,0.029350293666875908,1.334834,-2.6,4.147885329150131,11.44571671527678,28.0,3.6592857142857143
13-1081,Logisticians,241.0,281.3,16.7,26.4,80880.0,Bachelor's degree,195.0,249.1,27.7,24.8,both_vintages,-11.0,1.297303,0.0860240939684832,0.5278605318327264,0.9696969696969696,0.350576269146279,0.5965664590292197,0.8425566489121602,0.1571,83.0,3.713855421686747,0.2097293033536134,0.0843373493975903,0.5301204819277109,0.9759036144578314,0,0.19161771424144905,3,0.9999999995419966,4.5800344766438113e-10,6.577370395098281e-26,0.0,0.9999999995419966,1.5254454646225142e-37,7.106224400284312e-249,0.0,2,-1,True,3.4336195496912243,2.4123193934211145,0.1571,0.5965664590292197,0.19039661834375643,1.297303,27.7,5.517854422268135,11.300721853694354,83.0,3.713855421686747
13-1082,Project management specialists,1046.3,1105.0,5.6,78.2,100750.0,Bachelor's degree,781.4,837.6,7.2,70.4,both_vintages,-1.6000000000000003,,0.1,0.55,1.0,0.05,0.4,0.75,,20.0,,0.00400560373692,0.1,0.55,1.0,0,-0.09707579388180226,2,0.9998840969097481,1.5996746679102516e-07,0.00011562450189491546,0.9998840969097481,3.4225422048368386e-08,3.9171687158221544e-08,4.522378087148855e-08,1.1417353030462604e-83,2,0,False,0.3859938028873638,0.7176948270849796,0.0,0.4,0.003997602665236335,-0.1260282,7.2,6.730540659556327,11.52039747980893,20.0,4.019375
13-1111,Management analysts,1075.1,1169.7,8.8,98.1,101190.0,Bachelor's degree,950.6,1059.0,11.4,101.9,both_vintages,-2.5999999999999996,1.432417,0.0952380952380952,0.4047619047619047,0.7142857142857142,0.1904761904761904,0.5,0.8095238095238095,0.2435,11.0,3.950909090909091,0.0365639725729119,0.0909090909090909,0.4090909090909091,0.7272727272727273,0,0.22916218227084093,1,0.9907581739197878,2.3357485169216826e-07,0.9907581739197878,0.0,0.005732338927023407,0.0035092535783370297,2.7310946451156133e-50,0.0,2,0,False,2.2209477237591853,0.25494958036197835,0.2435,0.5,0.03591137078931316,1.432417,11.4,6.9650803456014065,11.524755216723806,11.0,3.950909090909091
13-1121,"Meeting, convention, and event planners",155.8,163.3,4.8,15.5,59440.0,Bachelor's degree,128.2,151.1,17.8,16.6,both_vintages,-13.0,0.3740207,0.1081081081081081,0.4864864864864865,0.8648648648648649,0.081081081081081,0.3648648648648649,0.6486486486486487,0.1023,21.0,3.958571428571428,0.0445751800467524,0.0952380952380952,0.4761904761904761,0.8571428571428571,0,-0.06054655898015362,0,0.963961264959567,0.963961264959567,0.0006113653700767922,0.0,2.4643297431949017e-08,0.03542734502595965,1.0990512383968938e-12,0.0,2,0,False,0.6309879585313687,0.7342829997472635,0.1023,0.3648648648648649,0.04361027649151797,0.3740207,17.8,5.017941869278694,10.99272267939164,21.0,3.958571428571428
13-1131,Fundraisers,134.4,140.2,4.3,10.2,66490.0,Bachelor's degree,105.8,117.6,11.2,11.4,both_vintages,-6.8999999999999995,1.242567,0.1538461538461538,0.5192307692307693,0.8846153846153847,0.25,0.4903846153846154,0.7307692307692308,0.0466,28.0,3.788928571428571,0.1281793195814449,0.1428571428571428,0.5,0.8571428571428571,0,0.19247636116360267,0,0.8719587968689961,0.8719587968689961,0.03640295605563369,0.0,0.0006054501281114151,0.09103279694725923,2.7407443353816914e-85,0.0,2,0,False,1.5143655625365118,0.2686159747889193,0.0466,0.4903846153846154,0.12060511170142157,1.242567,11.2,4.767289035464526,11.1048068393965,28.0,3.788928571428571
13-1141,"Compensation, benefits, and job analysis specialists",107.0,112.7,5.3,8.5,77020.0,Bachelor's degree,100.6,107.2,6.6,9.3,both_vintages,-1.2999999999999998,1.440985,0.0789473684210526,0.4736842105263157,0.8684210526315789,0.3157894736842105,0.4736842105263157,0.631578947368421,0.0649,22.0,3.433636363636364,0.2809058005250419,0.0952380952380952,0.5,0.9047619047619048,0,0.24635704452238355,1,0.9491045917585232,1.1204276675767622e-09,0.9491045917585232,0.0,0.0023141513007669252,0.048581255820282596,0.0,0.0,2,0,False,2.1337142441938264,0.02357128178635127,0.0649,0.4736842105263157,0.24756748432080403,1.440985,6.6,4.674696248636701,11.2518204073689,22.0,3.433636363636364
13-1151,Training and development specialists,452.3,501.0,10.8,43.9,65850.0,Bachelor's degree,354.8,383.7,8.1,36.5,both_vintages,2.700000000000001,1.198409,0.1052631578947368,0.5526315789473684,1.0,0.4210526315789473,0.5921052631578947,0.763157894736842,0.2793,20.0,3.854999999999999,0.0232119601165115,0.1,0.55,1.0,0,0.26305527071633106,1,0.7924269169013254,2.136489310517176e-12,0.7924269169013254,0.0,0.00041320142680610465,0.20715988166973148,1.6318744428823792e-49,0.0,2,0,False,2.1852178624974194,0.2984338520599503,0.2793,0.5921052631578947,0.022946660147440703,1.198409,8.1,5.949860997252907,11.095134707171427,20.0,3.854999999999999
13-1161,Market research analysts and marketing specialists,941.7,1004.7,6.7,87.2,76950.0,Bachelor's degree,792.5,942.8,19.0,99.8,both_vintages,-12.3,1.426757,0.0491803278688524,0.5245901639344263,1.0,0.1235813366960907,0.5425598991172762,0.9615384615384616,0.6483,49.0,3.641020408163265,0.604743456486817,0.0816326530612244,0.5408163265306123,1.0,0,0.25175507816112663,3,0.9999997842718058,2.0941810994095247e-137,7.528612413131655e-08,0.0,0.9999997842718058,1.404420698510433e-07,0.0,0.0,2,-1,True,5.019232982971401,1.944168760809961,0.6483,0.5425598991172762,0.47296390361104423,1.426757,19.0,6.848854171061976,11.250911139267025,49.0,3.641020408163265
13-1199,"Business operations specialists, all other",1205.7,1242.0,3.0,108.2,81270.0,Bachelor's degree,1133.0,1190.0,5.0,114.2,both_vintages,-2.0,1.047687,0.2241522966739626,0.5828407660281357,0.9415292353823088,0.2661182474964608,0.5379899336046262,0.8098616197127917,0.1846,92.0,3.909347826086957,0.5447621082211402,0.25,0.592391304347826,0.9347826086956522,0,0.18420526554583486,3,0.99999999999865,6.836488232746638e-42,1.3498960150454882e-12,0.0,0.99999999999865,5.17811975082348e-42,0.0,0.0,2,-1,True,3.4564247688024046,2.5300037236839827,0.1846,0.5379899336046262,0.43486992323290335,1.047687,5.0,7.081708586105575,11.305532223747251,92.0,3.909347826086957
13-2011,Accountants and auditors,1579.8,1652.6,4.6,124.2,81680.0,Bachelor's degree,1449.8,1531.6,5.6,136.4,both_vintages,-1.0,1.481956,0.12,0.56,1.0,0.2,0.52,0.84,0.3478,29.0,4.1476,0.2157890628530578,0.1034482758620689,0.5517241379310345,1.0,0,0.2515892252031842,1,0.9087321336384773,2.230241864872942e-26,0.9087321336384773,0.0,0.0003212599912347974,0.09094660637028862,0.0,0.0,2,-1,True,2.7489439732204115,0.7037228828980717,0.3478,0.52,0.19539330044818096,1.481956,5.6,7.3340682196031395,11.310564452838547,29.0,4.1476
13-2031,Budget analysts,50.4,51.0,1.0,3.1,87930.0,Bachelor's degree,50.4,51.8,2.8,4.0,both_vintages,-1.7999999999999998,1.502988,0.08,0.52,0.96,0.32,0.64,0.96,0.0672,13.0,3.967692307692307,0.0254715314552868,0.0769230769230769,0.5,0.9230769230769232,0,0.21921785441852593,5,0.38959845767674683,0.3368633855945541,0.1120535313160036,0.0,8.668739318227766e-05,0.16139793801951244,0.38959845767674683,0.0,2,0,False,1.5499040184532953,-1.294949274796529,0.0672,0.64,0.025152537496779828,1.502988,2.8,3.9473901492654373,11.384296322373048,13.0,3.967692307692307
13-2041,Credit analysts,67.8,64.8,-4.4,3.7,80970.0,Bachelor's degree,69.9,68.2,-2.5,5.4,both_vintages,-1.9000000000000004,1.345268,0.1111111111111111,0.5555555555555556,1.0,0.2222222222222222,0.5555555555555556,0.8888888888888888,0.1685,11.0,4.0627272727272725,0.005957051711317,0.0909090909090909,0.5454545454545454,1.0,0,0.18625435004299515,4,0.6283696140281766,0.0026497412299654813,0.3689516476553071,0.0,2.899680164691956e-05,0.6283696140281766,2.8490367437730355e-10,0.0,2,0,False,1.3376381965364723,-1.3179516569194671,0.1685,0.5555555555555556,0.0059393786303445,1.345268,-2.5,4.222444564849416,11.30183399468016,11.0,4.0627272727272725
13-2051,Financial and investment analysts,368.5,389.6,5.7,25.1,101350.0,Bachelor's degree,317.3,344.6,8.6,26.9,both_vintages,-2.8999999999999995,1.380615,0.0,0.4615384615384615,0.9230769230769232,0.1538461538461538,0.5,0.8461538461538463,0.5716,26.0,,0.3443792135870072,0.0,0.4615384615384615,0.9230769230769232,0,0.2697334703598305,4,0.9756100073767671,1.2553985576753882e-79,0.005600308390460634,0.0,0.01878968423277209,0.9756100073767671,0.0,0.0,2,-1,True,3.6720418979708866,0.12758421044877244,0.5716,0.5,0.2959323552698186,1.380615,8.6,5.842384324093829,11.526335151880145,26.0,4.019375
13-2052,Personal financial advisors,326.0,357.2,9.6,24.1,102140.0,Bachelor's degree,330.3,381.2,15.4,30.5,both_vintages,-5.800000000000001,1.400749,0.0526315789473684,0.5,0.9473684210526316,0.3947368421052631,0.6710526315789473,0.9473684210526316,0.3504,21.0,3.835238095238096,0.1999720634816292,0.0476190476190476,0.5,0.9523809523809524,0,0.31987025820578074,4,0.5451163115331433,4.077882998752982e-24,0.4416391728156116,0.0,0.013244515651244385,0.5451163115331433,0.0,0.0,2,-1,True,3.4112936119038997,0.2146988901075148,0.3504,0.6710526315789473,0.18229827609098548,1.400749,15.4,5.943324171780047,11.534099700201635,21.0,3.835238095238096
13-2053,Insurance underwriters,127.0,123.7,-2.6,8.2,79880.0,Bachelor's degree,123.3,117.8,-4.5,8.4,both_vintages,1.9,1.326652,0.1428571428571428,0.5714285714285714,1.0,0.1428571428571428,0.5,0.8571428571428571,0.0625,7.0,4.197142857142857,0.0085247464144711,0.1428571428571428,0.5714285714285714,1.0,0,0.05929514616239066,5,0.9897916786806682,0.00903372993777572,0.0008342334876910734,0.0,1.1947220613661218e-07,0.0003402384216589781,0.9897916786806682,0.0,2,0,False,0.7085143919241111,-1.2904991701778887,0.0625,0.5,0.008488615953888709,1.326652,-4.5,4.768988271217486,11.288280787529752,7.0,4.197142857142857
13-2054,Financial risk specialists,60.5,64.4,6.5,4.8,106000.0,Bachelor's degree,56.5,61.1,8.1,5.1,both_vintages,-1.5999999999999996,,0.0666666666666666,0.5333333333333333,1.0,0.2333333333333333,0.5833333333333334,0.9333333333333332,0.2649,30.0,,0.2130159525736512,0.0666666666666666,0.5333333333333333,1.0,0,0.2020636055778909,1,0.9962008030756598,9.886212124586862e-18,0.9962008030756598,0.0,0.00229724396660254,0.0015019529577374488,1.7848317005738344e-307,0.0,2,-1,True,1.9321365611591472,-0.1979761768274893,0.2649,0.5833333333333334,0.19310978121397676,-0.1260282,8.1,4.11251186617755,11.571194373094205,30.0,4.019375
13-2061,Financial examiners,65.1,77.2,18.5,5.7,90400.0,Bachelor's degree,62.8,76.0,21.0,6.8,both_vintages,-2.5,1.526064,0.0606060606060606,0.5,0.9393939393939394,0.303030303030303,0.5757575757575758,0.8484848484848485,0.0428,17.0,3.918823529411765,0.048888907148051,0.0588235294117647,0.5,0.9411764705882352,0,0.19054637615740255,0,0.9758902869288337,0.9758902869288337,2.2188914998933546e-07,0.0,0.0007512551845747498,0.023358235959422612,3.801794853170104e-11,0.0,2,0,False,1.7680454018433607,-0.3087798777121673,0.0428,0.5757575757575758,0.04773142022928925,1.526064,21.0,4.330733340286331,11.411999546380267,17.0,3.918823529411765
13-2071,Credit counselors,31.8,32.9,3.3,2.2,50480.0,Bachelor's degree,35.3,38.5,9.3,3.2,both_vintages,-6.000000000000001,1.385381,0.2727272727272727,0.625,0.9772727272727272,0.4545454545454546,0.6931818181818182,0.931818181818182,0.2341,23.0,4.326086956521739,0.3398600709094567,0.2608695652173913,0.6086956521739131,0.9565217391304348,0,0.2057973326664327,4,0.999018850400863,5.921543410499467e-24,0.0009811494390455353,0.0,1.6009099043058344e-10,0.999018850400863,0.0,0.0,2,-1,True,2.097359351477384,-0.6843400096860286,0.2341,0.6931818181818182,0.2925651838157467,1.385381,9.3,3.6506582412937387,10.829332497215095,23.0,4.326086956521739
13-2072,Loan officers,301.4,306.5,1.7,20.3,74180.0,Bachelor's degree,354.6,367.1,3.5,29.4,both_vintages,-1.8,1.385739,0.2045454545454545,0.5909090909090909,0.9772727272727272,0.3409090909090909,0.6477272727272727,0.9545454545454546,0.1857,30.0,3.988235294117647,0.1632026753324645,0.2,0.5833333333333334,0.9666666666666668,0,0.29167562634503086,1,0.7216360285100606,3.449451918416404e-07,0.7216360285100606,0.0,0.0004273046532029099,0.27793632189154494,8.085975363777593e-165,0.0,2,0,False,2.3605077854643848,0.14251833069601988,0.1857,0.6477272727272727,0.15117712777080072,1.385739,3.5,5.905634290502789,11.214249851043581,30.0,3.988235294117647
13-2081,"Tax examiners and collectors, and revenue agents",57.6,56.5,-1.8,4.3,59740.0,Bachelor's degree,55.3,51.6,-6.7,4.3,both_vintages,4.9,1.36682,0.1935483870967742,0.5806451612903225,0.967741935483871,0.4516129032258064,0.6774193548387096,0.9032258064516128,0.0275,21.0,4.215714285714286,0.0301960897090903,0.1904761904761904,0.5714285714285714,0.9523809523809524,0,0.09715219151413627,5,0.9235604379075342,7.445580551497623e-05,2.9472573965200496e-06,0.0,4.7517651168795816e-11,0.07636215898203712,0.9235604379075342,0.0,2,0,False,0.9324582128338309,-1.3091389978902133,0.0275,0.6774193548387096,0.02974916248022453,1.36682,-6.7,3.9435216724875173,10.9977570917701,21.0,4.215714285714286
13-2082,Tax preparers,90.6,94.7,4.5,10.4,50560.0,High school diploma or equivalent,107.9,112.1,3.9,13.0,both_vintages,0.6000000000000001,1.29371,0.25,0.625,1.0,0.25,0.625,1.0,0.1283,12.0,4.360833333333333,0.1182166641332075,0.25,0.625,1.0,0,0.09662416729381844,4,0.9947326359101445,0.0002699070874019226,0.004997456844974866,0.0,1.5747886832678016e-10,0.9947326359101445,2.695322394485751e-73,0.0,2,0,False,1.0901601528009552,-0.7196091220905273,0.1283,0.625,0.11173515214040157,1.29371,3.9,4.719391330078114,10.83091602882074,12.0,4.360833333333333
